User,post_id,Reaction Type,Reaction Date,User2_reacted
764,4478,Emoticon,1588163254,946
604,6659,Emoticon,1588167190,29
686,10925,Comment,1588160793,647
662,5008,Comment,1588161139,271
707,6002,Emoticon,1588164255,624
611,10539,Like,1588165668,797
390,7594,Like,1588163382,939
74,13375,Comment,1588164830,840
238,13259,Comment,1588165334,522
705,7986,Comment,1588166129,150
638,4622,Emoticon,1588166583,608
145,9674,Like,1588162905,487
711,1452,Comment,1588167865,463
642,13375,Like,1588167091,228
677,8839,Comment,1588164325,292
728,3873,Emoticon,1588164560,145
833,13543,Emoticon,1588167326,841
645,5802,Comment,1588167260,391
671,5847,Emoticon,1588166935,123
663,3949,Like,1588161892,95
792,14058,Emoticon,1588162995,700
400,13808,Emoticon,1588164928,822
681,5859,Comment,1588162967,830
678,7251,Like,1588166812,801
813,8998,Like,1588161600,96
215,2121,Comment,1588167046,207
792,1682,Like,1588166534,82
698,5745,Comment,1588163853,836
729,1479,Comment,1588163941,605
661,6701,Emoticon,1588163740,430
518,10054,Like,1588167412,668
715,8849,Emoticon,1588167185,126
668,8600,Emoticon,1588166502,501
660,4561,Like,1588167342,836
722,7419,Comment,1588164008,544
753,1379,Comment,1588165516,317
592,1906,Comment,1588164690,349
238,1805,Emoticon,1588164243,57
704,5695,Like,1588164613,651
415,2296,Like,1588167711,556
704,2230,Emoticon,1588165756,510
264,11231,Comment,1588163878,313
671,9315,Comment,1588166448,622
812,7684,Comment,1588165082,450
946,2106,Like,1588166638,591
677,13621,Like,1588166004,352
395,9358,Comment,1588166818,399
652,4485,Like,1588166129,783
661,4935,Like,1588163222,652
423,6885,Comment,1588163291,349
714,7519,Like,1588163941,582
974,4656,Like,1588162686,202
516,4659,Comment,1588167608,179
650,10317,Like,1588166394,482
727,9507,Comment,1588163508,983
669,8839,Emoticon,1588165844,254
642,9746,Emoticon,1588168103,107
697,9349,Emoticon,1588163492,724
833,3647,Like,1588164886,677
650,13934,Like,1588164444,831
167,4867,Like,1588169564,58
887,9650,Comment,1588167397,683
729,1266,Emoticon,1588164260,312
701,5720,Emoticon,1588165873,805
678,5334,Emoticon,1588163998,553
500,9678,Emoticon,1588163497,316
724,13455,Like,1588164325,814
673,9772,Like,1588164494,71
727,4846,Like,1588163071,481
702,7816,Emoticon,1588165394,129
164,1125,Like,1588167134,616
738,12026,Like,1588168339,214
415,6776,Emoticon,1588164426,949
808,6043,Emoticon,1588164407,228
738,3300,Like,1588164760,96
921,14042,Comment,1588164920,883
671,13623,Emoticon,1588162839,603
637,1213,Comment,1588165676,252
7,11061,Like,1588159950,231
690,9777,Comment,1588162771,773
718,3994,Emoticon,1588165648,943
717,8066,Comment,1588166320,290
650,7485,Comment,1588165533,908
680,1465,Comment,1588162239,74
558,11657,Emoticon,1588164060,460
702,13806,Comment,1588165458,174
118,8551,Emoticon,1588162014,846
72,3196,Like,1588166963,513
75,11156,Like,1588165368,206
676,12532,Like,1588164787,627
946,6687,Comment,1588167484,379
699,11165,Like,1588167975,686
887,4975,Like,1588164373,238
963,10912,Emoticon,1588166116,285
650,1770,Comment,1588162435,442
666,13519,Like,1588162949,943
645,10313,Like,1588166463,768
728,10184,Comment,1588160622,56
728,4868,Emoticon,1588166343,572
709,10014,Like,1588165045,726
679,6580,Emoticon,1588168698,47
402,9545,Comment,1588167320,981
930,11063,Like,1588165577,324
273,14125,Emoticon,1588160882,388
717,9710,Like,1588163410,187
707,11230,Comment,1588164012,26
508,1384,Emoticon,1588165486,637
71,10697,Like,1588166939,202
733,8766,Emoticon,1588165632,582
724,9401,Emoticon,1588162702,881
655,10435,Emoticon,1588165819,83
45,6024,Comment,1588164036,677
273,7842,Like,1588167107,14
105,7407,Comment,1588169129,738
682,6613,Like,1588161809,161
650,6872,Comment,1588166039,120
73,1468,Comment,1588163050,503
725,13236,Comment,1588165406,575
679,11869,Comment,1588168327,846
683,4139,Comment,1588163741,591
204,2714,Emoticon,1588164567,665
667,11633,Comment,1588167249,25
71,12327,Emoticon,1588164723,267
215,12255,Emoticon,1588164361,182
646,6734,Comment,1588165321,229
164,8360,Like,1588163680,265
713,3303,Emoticon,1588165880,689
673,12934,Comment,1588169570,344
710,6343,Like,1588167760,685
675,11231,Comment,1588161881,347
792,8474,Like,1588166473,636
837,12180,Emoticon,1588165484,592
500,7685,Emoticon,1588163528,667
651,3314,Emoticon,1588164681,464
718,8207,Emoticon,1588163610,162
709,2261,Comment,1588164020,186
733,6549,Comment,1588164426,114
737,9986,Like,1588165684,474
249,10806,Emoticon,1588158938,187
71,12239,Like,1588164632,163
635,5702,Like,1588169443,827
187,9939,Emoticon,1588163575,967
727,4712,Emoticon,1588165386,182
638,6953,Emoticon,1588165591,175
516,3889,Emoticon,1588167118,636
930,4440,Like,1588165442,252
521,5091,Like,1588164265,388
946,11360,Like,1588165404,370
558,13191,Comment,1588166238,76
679,5503,Like,1588163504,289
685,8387,Comment,1588165657,813
740,11578,Comment,1588164111,997
640,1565,Like,1588164446,534
716,5280,Emoticon,1588162038,799
87,9608,Emoticon,1588161681,370
702,3607,Comment,1588165983,466
270,3131,Like,1588163656,427
18,6841,Emoticon,1588166482,428
808,7747,Comment,1588164832,739
145,8587,Like,1588163478,274
678,2929,Emoticon,1588167341,611
68,12811,Comment,1588168361,880
700,1644,Emoticon,1588165831,628
611,1883,Comment,1588165467,423
813,10245,Comment,1588164917,300
395,2925,Emoticon,1588164058,475
711,2600,Like,1588164461,773
710,6189,Comment,1588165716,325
663,8781,Like,1588162766,905
722,9548,Like,1588165479,804
915,2941,Emoticon,1588164848,874
700,8099,Like,1588164800,681
833,14097,Emoticon,1588165048,787
651,6654,Comment,1588164055,657
668,1821,Like,1588164586,70
730,4699,Comment,1588164993,767
811,2742,Emoticon,1588163767,381
395,4433,Comment,1588164184,742
816,10159,Emoticon,1588163372,650
771,3400,Emoticon,1588164013,767
707,9231,Like,1588166919,381
465,1645,Like,1588163311,520
950,5138,Like,1588162585,399
687,7207,Emoticon,1588164965,471
264,13500,Comment,1588164052,445
249,8115,Comment,1588163165,383
653,2937,Emoticon,1588168161,905
378,13485,Comment,1588162244,882
887,3435,Like,1588163965,135
699,12365,Emoticon,1588166816,797
729,13379,Like,1588164411,131
713,8391,Like,1588166734,484
351,13897,Comment,1588165086,601
572,8200,Comment,1588163052,837
808,10563,Emoticon,1588164967,650
673,4332,Emoticon,1588161931,342
75,3783,Comment,1588166653,823
680,2054,Comment,1588166501,37
68,1064,Comment,1588164354,327
71,9669,Emoticon,1588161673,354
465,11081,Comment,1588164458,839
664,5256,Emoticon,1588164755,824
415,7456,Comment,1588167032,125
190,3352,Like,1588163999,334
17,10431,Emoticon,1588170278,236
705,6690,Comment,1588161138,267
676,1430,Emoticon,1588167069,250
558,13318,Like,1588167202,599
665,3173,Like,1588163774,775
930,2182,Like,1588164716,912
664,9589,Emoticon,1588164379,889
730,8021,Comment,1588164987,990
647,10101,Comment,1588167317,47
649,5998,Emoticon,1588166468,980
473,6239,Emoticon,1588164540,189
500,13771,Comment,1588165755,424
71,5983,Like,1588161969,761
689,6131,Like,1588164981,132
715,10015,Like,1588164370,738
52,11023,Like,1588166554,961
705,13920,Comment,1588164703,807
657,8105,Comment,1588165292,891
655,13111,Like,1588167696,888
45,6213,Comment,1588166623,901
662,12949,Like,1588165809,495
572,3486,Like,1588161040,707
285,11710,Like,1588166876,182
655,6372,Like,1588167389,164
671,13571,Emoticon,1588162853,733
697,10439,Comment,1588162444,140
728,13895,Like,1588164694,40
118,10586,Comment,1588163077,359
558,6076,Like,1588164495,500
677,8578,Like,1588165651,80
814,7225,Emoticon,1588165778,588
7,4654,Emoticon,1588164841,959
52,11360,Like,1588165240,635
808,10751,Comment,1588168000,18
671,5844,Emoticon,1588162898,691
500,3949,Emoticon,1588167242,683
931,6875,Comment,1588162101,648
285,2678,Emoticon,1588167728,551
160,6880,Like,1588166408,299
647,14136,Emoticon,1588165835,167
792,6479,Emoticon,1588165912,634
395,2831,Emoticon,1588165041,591
812,8661,Emoticon,1588160860,368
644,4057,Emoticon,1588168246,441
87,11425,Emoticon,1588167446,691
738,1691,Emoticon,1588164260,603
640,12640,Like,1588164097,546
719,13960,Comment,1588161526,709
667,7467,Like,1588165650,867
691,4160,Emoticon,1588164727,6
351,4683,Comment,1588162464,254
509,12928,Emoticon,1588164502,277
655,5944,Emoticon,1588169312,412
709,1413,Like,1588166290,872
666,9864,Like,1588167039,772
676,2607,Like,1588164129,773
737,9244,Comment,1588164444,727
688,8593,Like,1588164685,230
930,4823,Emoticon,1588164947,869
66,10487,Like,1588162774,637
645,2552,Comment,1588164569,171
273,11317,Emoticon,1588162963,633
604,1899,Comment,1588166162,598
813,5460,Emoticon,1588163710,836
160,13482,Emoticon,1588165388,735
164,1092,Like,1588165372,261
764,2861,Emoticon,1588165696,357
649,5277,Comment,1588166309,441
808,1016,Like,1588167640,379
264,4258,Comment,1588161711,178
638,9398,Comment,1588167485,754
643,5947,Like,1588167267,881
637,12073,Like,1588165096,496
715,2452,Comment,1588166418,302
716,7533,Like,1588161612,61
604,13665,Like,1588165111,333
713,4884,Emoticon,1588161311,399
730,6518,Comment,1588165847,783
440,8933,Comment,1588165046,25
19,13647,Emoticon,1588162764,166
691,6183,Emoticon,1588164954,563
741,6753,Like,1588165089,85
682,5648,Emoticon,1588169473,74
931,2966,Emoticon,1588166553,166
591,8626,Like,1588165033,982
473,2776,Like,1588161741,111
473,12174,Like,1588164591,698
715,2519,Comment,1588164431,204
118,12685,Comment,1588162422,506
648,1497,Emoticon,1588164251,658
725,11080,Like,1588163518,58
696,3307,Like,1588167462,731
604,10295,Like,1588162264,506
139,4741,Emoticon,1588168010,324
634,12656,Emoticon,1588165000,555
692,11846,Emoticon,1588165603,598
694,4696,Like,1588161745,136
603,12271,Like,1588167300,530
45,5441,Emoticon,1588165594,823
721,10029,Emoticon,1588163765,855
681,4151,Comment,1588167694,747
74,1352,Comment,1588163737,98
701,4718,Like,1588167444,65
71,11555,Like,1588162831,374
616,1194,Emoticon,1588164490,839
921,13821,Like,1588166321,329
516,1990,Comment,1588165789,516
145,12196,Like,1588163536,561
70,2781,Emoticon,1588165834,618
644,3966,Like,1588165389,782
378,10849,Emoticon,1588164836,248
509,5734,Comment,1588166655,246
750,12258,Emoticon,1588166065,993
702,6962,Emoticon,1588162778,785
702,10587,Emoticon,1588162378,771
141,11493,Like,1588164827,591
679,8440,Like,1588162546,289
662,10431,Comment,1588163154,497
649,6369,Like,1588163171,248
65,8930,Comment,1588164303,867
788,13646,Like,1588166294,256
721,4417,Emoticon,1588165694,642
549,4483,Emoticon,1588166407,4
670,4602,Comment,1588164139,242
75,12705,Emoticon,1588167201,907
500,9879,Emoticon,1588165059,119
742,14079,Comment,1588165592,330
648,13678,Emoticon,1588166310,570
637,11713,Like,1588164775,1000
141,10118,Comment,1588167027,185
712,9394,Like,1588166540,25
750,1999,Emoticon,1588161882,957
915,11739,Like,1588164150,213
771,6937,Emoticon,1588167015,842
238,12010,Comment,1588169387,325
679,6260,Emoticon,1588164829,64
708,11059,Like,1588164936,763
649,1399,Like,1588168995,515
690,4342,Comment,1588165415,253
651,3374,Like,1588165061,758
592,3857,Comment,1588164749,122
950,2619,Comment,1588166059,492
641,2638,Emoticon,1588161784,266
821,2660,Like,1588163908,531
660,12101,Comment,1588164093,432
688,6557,Like,1588163373,702
642,3447,Emoticon,1588164722,328
729,7411,Like,1588167773,896
660,3758,Comment,1588163482,948
642,10766,Emoticon,1588166198,320
677,4045,Comment,1588163331,834
715,7410,Comment,1588164309,187
718,1862,Emoticon,1588168079,566
731,11717,Emoticon,1588169133,653
52,12381,Like,1588160942,988
944,6880,Emoticon,1588164126,768
734,8099,Comment,1588166889,899
706,9832,Emoticon,1588166235,986
639,1630,Like,1588164326,705
674,3760,Emoticon,1588169663,81
644,12925,Comment,1588165875,678
679,10229,Emoticon,1588163258,779
415,11394,Like,1588162929,42
753,1682,Emoticon,1588167825,887
674,5695,Emoticon,1588164055,714
640,9017,Like,1588165756,3
378,9543,Comment,1588166299,524
963,6013,Comment,1588164538,101
722,8053,Emoticon,1588163068,752
702,7949,Comment,1588164188,156
727,12043,Comment,1588163046,32
677,3391,Comment,1588158623,243
717,1013,Like,1588162967,557
725,9305,Emoticon,1588163891,107
687,12549,Emoticon,1588165468,463
7,1435,Comment,1588162960,417
640,4592,Emoticon,1588161975,381
687,9949,Comment,1588165651,909
663,11904,Like,1588163209,887
604,3712,Like,1588166315,736
715,12849,Comment,1588163516,797
696,8608,Emoticon,1588168171,970
549,1643,Like,1588167543,372
821,10179,Like,1588164897,993
683,2308,Like,1588164647,54
715,8838,Like,1588166790,945
737,6024,Comment,1588163525,82
709,6486,Emoticon,1588166438,793
655,4743,Like,1588166428,378
105,6383,Comment,1588162190,884
735,12025,Emoticon,1588165090,570
656,2733,Comment,1588162065,689
167,2356,Emoticon,1588165188,711
738,8742,Like,1588166339,966
69,7659,Comment,1588164833,80
698,7153,Comment,1588165845,698
696,8747,Comment,1588164140,713
915,6327,Like,1588168487,63
677,2260,Like,1588162076,780
663,9042,Like,1588166168,361
71,8285,Emoticon,1588163483,16
736,11849,Comment,1588164272,101
837,7441,Comment,1588165479,808
73,5609,Like,1588162256,423
887,10092,Like,1588166143,419
660,2318,Emoticon,1588163859,226
249,3727,Like,1588165504,62
684,4183,Like,1588163515,555
66,14103,Like,1588163528,747
890,4376,Emoticon,1588166968,985
400,2564,Emoticon,1588162609,42
720,4345,Emoticon,1588164177,975
71,4644,Emoticon,1588164328,75
649,3919,Like,1588163946,974
792,3353,Comment,1588165770,374
19,3354,Emoticon,1588165814,963
690,4043,Comment,1588162344,563
688,12606,Comment,1588165385,309
667,10889,Like,1588164683,649
740,13789,Comment,1588166606,995
658,8790,Emoticon,1588166688,516
635,10127,Emoticon,1588167511,143
729,10337,Emoticon,1588167357,108
687,3503,Emoticon,1588163593,182
167,7192,Comment,1588163516,827
645,7476,Like,1588167013,256
950,2678,Comment,1588164383,225
727,9756,Like,1588164331,59
833,8035,Like,1588163455,658
68,6736,Like,1588162744,519
665,10525,Emoticon,1588169940,171
620,13813,Emoticon,1588164711,908
833,5982,Emoticon,1588163626,202
814,12232,Emoticon,1588167495,166
145,7842,Like,1588167208,622
164,13149,Like,1588164570,797
187,6966,Like,1588162900,209
616,2847,Like,1588163123,530
641,2737,Emoticon,1588166069,231
664,3440,Like,1588165329,152
723,3830,Comment,1588166007,861
651,6689,Comment,1588166600,477
685,1085,Comment,1588162303,956
670,8323,Emoticon,1588162845,667
811,2115,Emoticon,1588164102,810
957,7304,Comment,1588166986,657
238,3258,Comment,1588164778,399
660,9172,Emoticon,1588165719,884
716,10669,Emoticon,1588161995,740
713,9102,Like,1588165275,627
723,9757,Emoticon,1588167321,728
957,5705,Emoticon,1588162474,466
740,1626,Emoticon,1588167505,285
730,1947,Comment,1588161043,477
833,5088,Emoticon,1588164614,894
7,7532,Like,1588162983,853
814,13398,Emoticon,1588163072,167
948,2657,Emoticon,1588165486,720
651,2018,Like,1588167366,46
726,2088,Like,1588164774,555
812,12883,Comment,1588163673,789
946,11707,Emoticon,1588164729,689
676,9377,Like,1588167117,684
813,11230,Emoticon,1588165546,353
672,2745,Comment,1588165270,777
658,9489,Emoticon,1588165589,856
390,1151,Like,1588161993,419
812,1968,Like,1588160870,111
18,12869,Emoticon,1588162809,277
716,7889,Like,1588167106,915
17,10969,Comment,1588162297,458
592,2723,Like,1588165139,68
18,6045,Emoticon,1588164103,442
732,1912,Emoticon,1588163983,183
549,12598,Comment,1588167434,697
645,8031,Emoticon,1588169237,601
249,12669,Comment,1588163651,498
264,5003,Comment,1588164964,830
639,8094,Like,1588163888,118
13,13409,Like,1588169224,23
167,10368,Comment,1588159271,933
604,12585,Emoticon,1588162825,90
887,11294,Emoticon,1588163144,321
645,7403,Comment,1588167696,26
821,12410,Like,1588164097,980
729,2903,Like,1588168908,201
733,2879,Comment,1588164787,558
702,5010,Like,1588167798,814
687,5997,Emoticon,1588163468,689
160,4673,Like,1588161955,526
817,11972,Emoticon,1588165687,184
676,5328,Emoticon,1588167408,981
160,2497,Like,1588165545,294
742,13192,Like,1588165531,291
715,7987,Like,1588162768,266
423,10665,Emoticon,1588160110,709
707,3523,Like,1588165543,675
736,6375,Like,1588164611,229
549,3715,Emoticon,1588160416,407
164,4324,Like,1588164347,831
68,11559,Like,1588162949,502
558,6621,Emoticon,1588161948,540
742,4238,Comment,1588167266,179
693,2204,Comment,1588165582,42
729,11619,Comment,1588164834,386
715,11396,Like,1588167199,224
704,2645,Comment,1588162946,576
642,5331,Comment,1588167760,301
714,6659,Like,1588166076,821
664,3594,Comment,1588164061,942
19,7542,Like,1588165807,690
670,13130,Like,1588164972,138
72,13316,Emoticon,1588165675,676
688,3905,Emoticon,1588166044,270
70,12286,Comment,1588164087,841
187,11096,Emoticon,1588163349,759
735,4826,Emoticon,1588162626,822
717,5247,Comment,1588163891,309
815,2768,Comment,1588164013,844
647,12058,Emoticon,1588163788,902
815,4198,Like,1588164742,986
187,6564,Emoticon,1588164162,521
465,13617,Emoticon,1588164585,736
264,11690,Like,1588163395,167
642,3462,Comment,1588167119,310
681,9390,Like,1588165730,544
525,5374,Comment,1588166048,791
701,1376,Emoticon,1588165223,220
661,1962,Like,1588165025,59
634,10833,Comment,1588165920,215
642,6650,Emoticon,1588171485,182
974,8742,Like,1588168526,575
402,5975,Comment,1588165523,605
682,5650,Comment,1588160940,818
717,8938,Emoticon,1588162203,622
717,11191,Like,1588168091,748
753,4807,Emoticon,1588164067,346
18,12807,Comment,1588165711,321
68,13448,Emoticon,1588165812,89
738,12710,Like,1588166117,751
105,4100,Emoticon,1588164751,420
7,13065,Like,1588164292,234
652,9287,Comment,1588165843,393
690,11125,Comment,1588165700,1000
285,9285,Emoticon,1588165826,55
887,5733,Comment,1588163975,634
887,6242,Comment,1588167767,793
764,5479,Comment,1588162660,417
724,2952,Comment,1588162962,465
721,4064,Emoticon,1588164709,523
663,1648,Like,1588163381,325
715,1481,Like,1588163024,668
671,1118,Like,1588162054,345
402,9566,Like,1588164639,515
808,8680,Like,1588162952,508
525,12900,Comment,1588163980,699
725,11644,Like,1588165412,101
729,4509,Emoticon,1588166693,225
811,4807,Emoticon,1588166773,1
313,14007,Comment,1588163618,375
572,1578,Emoticon,1588166425,883
658,2132,Like,1588164278,497
73,4107,Emoticon,1588161328,159
887,4696,Comment,1588163325,540
712,1530,Like,1588165880,557
714,6703,Emoticon,1588164762,674
509,8922,Comment,1588164186,353
52,3902,Emoticon,1588167624,494
96,3092,Comment,1588166798,205
708,1843,Like,1588165372,621
643,6080,Emoticon,1588161545,151
814,12431,Emoticon,1588163805,339
729,3165,Comment,1588166056,650
732,6922,Emoticon,1588164164,967
702,11664,Emoticon,1588164390,47
19,3298,Like,1588165464,62
465,10688,Like,1588163700,849
707,9926,Like,1588164016,264
273,9271,Like,1588162573,988
701,11608,Comment,1588167379,793
351,13268,Emoticon,1588162332,293
222,7668,Comment,1588167040,688
87,10581,Comment,1588165244,706
638,10559,Emoticon,1588160747,867
649,8372,Like,1588166434,961
558,12820,Emoticon,1588160053,278
642,1411,Comment,1588164209,933
679,6861,Emoticon,1588166180,699
742,3202,Comment,1588162980,374
948,4984,Emoticon,1588167143,29
313,1936,Emoticon,1588168760,696
948,4545,Emoticon,1588164102,760
650,12786,Comment,1588161874,343
642,10741,Like,1588165855,662
815,8389,Like,1588169101,794
726,1850,Comment,1588163879,249
642,8719,Comment,1588164644,80
642,8403,Emoticon,1588163379,387
603,4374,Emoticon,1588165308,383
647,4167,Comment,1588167992,737
45,11712,Like,1588163278,21
815,1587,Like,1588166704,760
678,5043,Like,1588163548,821
792,12407,Emoticon,1588163244,284
695,11136,Comment,1588166360,174
351,11220,Like,1588166807,818
675,2789,Comment,1588166974,648
648,3983,Emoticon,1588160523,63
616,14157,Like,1588164831,435
837,8154,Comment,1588163048,186
720,13946,Like,1588163472,824
701,12618,Emoticon,1588171757,528
67,14135,Emoticon,1588161100,422
721,1003,Like,1588164040,571
753,5491,Emoticon,1588166010,845
812,12060,Emoticon,1588162196,890
688,8267,Like,1588164579,54
709,5347,Emoticon,1588167207,576
742,4802,Like,1588166370,881
731,5437,Emoticon,1588164122,24
696,2038,Like,1588164145,104
604,3506,Emoticon,1588168608,860
636,6530,Like,1588165419,793
164,11926,Comment,1588165146,850
719,9733,Like,1588169010,730
963,4199,Emoticon,1588166476,393
611,12207,Emoticon,1588164978,73
680,4143,Comment,1588161609,774
677,4639,Like,1588167346,870
697,11995,Like,1588165893,361
741,6555,Emoticon,1588166793,604
646,2953,Emoticon,1588165696,78
679,3581,Like,1588164175,877
264,9754,Emoticon,1588165548,597
643,1313,Like,1588162508,269
711,13061,Comment,1588165834,455
716,13017,Comment,1588165832,638
652,9130,Like,1588166197,723
287,7183,Like,1588166745,228
395,9501,Comment,1588166016,758
675,4099,Like,1588165238,567
160,5859,Comment,1588165263,225
249,11364,Like,1588165336,867
677,14033,Comment,1588164067,756
731,4831,Like,1588166799,193
921,1264,Emoticon,1588161687,101
930,11958,Emoticon,1588163349,343
808,6065,Emoticon,1588166428,381
694,2580,Comment,1588165421,737
656,5799,Comment,1588161944,159
887,9905,Like,1588163689,337
963,1307,Emoticon,1588166823,192
558,14084,Comment,1588165061,755
675,10507,Comment,1588166950,903
731,9420,Emoticon,1588162701,661
736,1450,Emoticon,1588162560,786
204,13052,Like,1588162521,76
667,1479,Emoticon,1588164997,823
473,10902,Emoticon,1588165933,321
549,9456,Like,1588165774,70
164,2627,Like,1588165603,63
815,8279,Like,1588165765,491
946,4279,Emoticon,1588164562,195
988,3769,Comment,1588163157,902
792,12058,Like,1588164897,252
715,12192,Like,1588164530,727
96,5991,Like,1588165535,124
604,13295,Emoticon,1588165970,980
718,3259,Comment,1588164547,148
811,9949,Comment,1588166224,459
817,9104,Comment,1588164220,808
650,10879,Like,1588164020,4
689,4354,Comment,1588163421,480
837,8909,Comment,1588164547,995
19,12632,Comment,1588162312,238
616,12941,Comment,1588167673,742
74,2194,Comment,1588165019,195
701,7264,Like,1588166684,386
666,3050,Comment,1588166621,437
727,7255,Comment,1588162726,184
671,9189,Emoticon,1588165944,303
68,3102,Comment,1588165410,844
651,5038,Emoticon,1588166546,536
930,8655,Like,1588165850,278
657,10036,Emoticon,1588165679,934
676,8982,Like,1588166855,969
684,2597,Comment,1588162640,782
118,13946,Emoticon,1588166439,591
729,8616,Like,1588163389,185
721,8586,Emoticon,1588166142,73
400,6863,Comment,1588165802,313
727,6500,Like,1588167745,262
731,9847,Comment,1588167322,452
812,11840,Emoticon,1588163118,553
508,4089,Like,1588167130,250
709,9241,Emoticon,1588168857,405
660,11477,Emoticon,1588167548,315
635,3215,Emoticon,1588162442,400
649,6796,Comment,1588166194,284
423,11579,Comment,1588168310,996
821,4591,Emoticon,1588165340,504
703,7551,Like,1588165988,212
508,9975,Emoticon,1588165780,92
241,11995,Like,1588166343,996
549,4575,Emoticon,1588163183,196
723,12568,Emoticon,1588166625,699
692,10161,Emoticon,1588168696,900
663,5495,Like,1588169177,480
70,12939,Emoticon,1588164858,592
702,7029,Comment,1588164017,932
687,9669,Emoticon,1588167712,329
68,2175,Comment,1588165659,980
118,3770,Emoticon,1588165785,937
727,10718,Like,1588164150,575
72,9341,Emoticon,1588165469,782
731,10960,Emoticon,1588163063,453
395,9644,Like,1588167742,657
719,3903,Like,1588164988,47
705,9157,Emoticon,1588167189,492
572,3762,Emoticon,1588165417,481
710,12134,Emoticon,1588167538,950
649,9843,Emoticon,1588163147,59
711,12628,Comment,1588162233,77
728,1992,Emoticon,1588165219,432
603,11999,Comment,1588162087,563
688,8458,Comment,1588164169,187
654,6911,Comment,1588165231,912
660,9922,Comment,1588165620,157
637,10328,Comment,1588164902,777
18,12955,Comment,1588165176,386
699,8434,Emoticon,1588165528,695
65,4483,Comment,1588165302,204
440,9754,Emoticon,1588162626,566
645,9033,Comment,1588162590,49
650,10737,Like,1588165234,274
659,9139,Comment,1588162628,291
687,13005,Like,1588168346,897
620,3417,Comment,1588161543,322
160,3924,Like,1588163271,377
705,11687,Emoticon,1588166272,449
69,12915,Comment,1588164312,358
812,6241,Emoticon,1588164725,525
313,3854,Comment,1588165405,868
705,12272,Emoticon,1588165464,380
738,6249,Emoticon,1588164907,203
741,9141,Like,1588163554,993
699,10276,Emoticon,1588163775,251
686,1169,Comment,1588164085,605
887,4952,Like,1588164188,402
649,9084,Like,1588166026,598
814,1230,Like,1588165776,637
662,1196,Emoticon,1588165908,768
616,14126,Emoticon,1588167807,631
685,2689,Like,1588169014,174
711,6520,Emoticon,1588163803,884
648,5251,Emoticon,1588164479,78
727,11485,Emoticon,1588160762,515
931,9518,Like,1588165874,480
616,2877,Comment,1588164517,949
722,6214,Comment,1588162558,458
730,2656,Like,1588166376,621
685,4990,Like,1588163744,735
71,8890,Emoticon,1588166800,45
518,11117,Emoticon,1588165561,190
651,4381,Emoticon,1588164745,634
944,12551,Emoticon,1588163200,241
160,3820,Like,1588165407,768
810,7562,Comment,1588166785,442
678,12342,Like,1588167132,131
13,8917,Like,1588162039,881
687,4957,Comment,1588169350,820
702,2764,Emoticon,1588167366,355
815,8608,Comment,1588168607,925
595,8307,Comment,1588165456,147
711,2493,Emoticon,1588165516,645
395,3625,Like,1588163465,929
686,3614,Comment,1588163941,668
118,2632,Like,1588161792,442
521,11485,Comment,1588164044,35
647,9813,Like,1588162834,81
549,2513,Comment,1588169110,275
788,6443,Like,1588161763,904
719,12341,Comment,1588164863,326
710,5987,Comment,1588163987,179
654,5965,Like,1588163497,326
714,6788,Emoticon,1588166081,144
921,5060,Comment,1588164769,838
678,5985,Like,1588165811,97
721,10874,Like,1588169362,624
727,8766,Like,1588164148,536
669,13427,Comment,1588160802,118
957,12343,Comment,1588168822,314
817,2672,Emoticon,1588162572,184
714,9115,Comment,1588164378,961
105,5805,Like,1588164132,489
813,2235,Emoticon,1588164172,502
167,5517,Like,1588165169,424
238,2744,Like,1588163845,100
812,2096,Like,1588165632,415
812,2836,Emoticon,1588168178,694
669,13706,Emoticon,1588167770,649
887,8487,Comment,1588167247,735
105,5987,Emoticon,1588164915,32
642,11518,Emoticon,1588168915,570
270,6165,Comment,1588162715,30
679,12463,Emoticon,1588167511,840
716,2637,Comment,1588164363,560
732,10330,Like,1588165034,327
817,11519,Like,1588166253,112
285,5429,Comment,1588165498,428
18,12628,Emoticon,1588165715,588
690,7158,Emoticon,1588163454,263
440,9082,Like,1588165986,44
667,10190,Emoticon,1588164722,238
500,11541,Like,1588166455,792
473,7797,Comment,1588164234,760
690,10251,Emoticon,1588165760,555
753,3809,Emoticon,1588163971,610
681,12035,Like,1588166755,62
145,9728,Like,1588165831,455
682,4999,Emoticon,1588166317,192
595,12071,Comment,1588164601,313
641,2601,Like,1588166248,891
74,7703,Like,1588166653,655
815,11125,Comment,1588165583,572
720,1899,Comment,1588166637,458
714,13563,Comment,1588165617,27
642,10212,Emoticon,1588164726,525
740,14063,Comment,1588164173,77
676,10117,Comment,1588164620,790
17,11480,Emoticon,1588167337,908
709,4641,Like,1588163621,966
715,6963,Like,1588167631,232
741,11977,Emoticon,1588161365,538
74,10632,Like,1588161214,357
71,9192,Emoticon,1588164214,185
730,2644,Emoticon,1588168775,717
637,8991,Emoticon,1588164352,246
656,12881,Like,1588167036,651
700,7958,Comment,1588164037,655
19,10567,Emoticon,1588164786,99
648,4089,Comment,1588163744,886
313,10883,Comment,1588164801,545
699,7760,Comment,1588165483,135
241,12590,Like,1588161508,770
650,4139,Emoticon,1588165952,825
687,11862,Emoticon,1588165272,205
67,12014,Emoticon,1588166665,451
712,11145,Like,1588166851,315
