Unnamed: 0,Friend 1,Trs_status_x,Subscription Date_x,Friend 2,User,Trs_status_y,Subscription Date_y,Friendship_request_date,Request status
1657,145,False,2020-04-29 15:45:32,532,532,False,2020-04-29 16:50:14,2020-04-08 15:45:32,1
1663,145,False,2020-04-29 15:45:32,525,525,False,2020-04-29 16:11:54,2020-04-27 15:45:32,0
1665,145,False,2020-04-29 15:45:32,505,505,False,2020-04-29 15:42:23,2020-04-26 15:42:23,0
1669,145,False,2020-04-29 15:45:32,732,732,False,2020-04-29 16:17:00,2020-04-13 15:45:32,0
1671,145,False,2020-04-29 15:45:32,322,322,False,2020-04-29 14:55:51,2020-04-02 14:55:51,1
1673,145,False,2020-04-29 15:45:32,631,631,False,2020-04-29 16:02:54,2020-04-05 15:45:32,1
1675,145,False,2020-04-29 15:45:32,477,477,False,2020-04-29 14:33:44,2020-04-16 14:33:44,1
1676,146,False,2020-04-29 18:27:34,277,277,False,2020-04-29 13:58:37,2020-04-06 13:58:37,1
1678,146,False,2020-04-29 18:27:34,243,243,False,2020-04-29 14:43:51,2020-04-14 14:43:51,0
1680,146,False,2020-04-29 18:27:34,170,170,False,2020-04-29 16:12:24,2020-04-27 16:12:24,1
1681,146,False,2020-04-29 18:27:34,898,898,False,2020-04-29 15:54:40,2020-04-03 15:54:40,0
1682,146,False,2020-04-29 18:27:34,10,10,False,2020-04-29 14:26:49,2020-04-01 14:26:49,0
1683,146,False,2020-04-29 18:27:34,832,832,False,2020-04-29 16:14:53,2020-04-16 16:14:53,0
1684,146,False,2020-04-29 18:27:34,535,535,False,2020-04-29 13:53:12,2020-04-13 13:53:12,0
1686,146,False,2020-04-29 18:27:34,494,494,False,2020-04-29 17:01:44,2020-04-04 17:01:44,1
1687,146,False,2020-04-29 18:27:34,749,749,False,2020-04-29 15:59:13,2020-04-15 15:59:13,0
1688,146,False,2020-04-29 18:27:34,101,101,False,2020-04-29 12:52:30,2020-04-22 12:52:30,1
1689,146,False,2020-04-29 18:27:34,680,680,False,2020-04-29 17:14:52,2020-04-03 17:14:52,0
1692,147,False,2020-04-29 16:24:27,415,415,False,2020-04-29 15:53:52,2020-04-06 15:53:52,1
1693,147,False,2020-04-29 16:24:27,158,158,False,2020-04-29 17:02:02,2020-04-19 16:24:27,1
1694,147,False,2020-04-29 16:24:27,9,9,False,2020-04-29 15:02:53,2020-04-19 15:02:53,0
1695,147,False,2020-04-29 16:24:27,110,110,False,2020-04-29 11:44:29,2020-04-05 11:44:29,1
1696,147,False,2020-04-29 16:24:27,4,4,False,2020-04-29 17:07:16,2020-04-05 16:24:27,0
1697,147,False,2020-04-29 16:24:27,976,976,False,2020-04-29 16:03:10,2020-04-18 16:03:10,0
1698,148,False,2020-04-29 15:11:33,501,501,False,2020-04-29 15:23:32,2020-04-16 15:11:33,1
1699,148,False,2020-04-29 15:11:33,784,784,False,2020-04-29 16:15:03,2020-04-11 15:11:33,0
1701,148,False,2020-04-29 15:11:33,321,321,False,2020-04-29 14:38:40,2020-04-15 14:38:40,0
1702,148,False,2020-04-29 15:11:33,485,485,False,2020-04-29 17:50:33,2020-04-27 15:11:33,1
1703,148,False,2020-04-29 15:11:33,511,511,False,2020-04-29 16:01:32,2020-04-11 15:11:33,0
1704,148,False,2020-04-29 15:11:33,966,966,False,2020-04-29 15:45:47,2020-04-03 15:11:33,1
1705,148,False,2020-04-29 15:11:33,928,928,False,2020-04-29 16:57:15,2020-04-01 15:11:33,0
1706,148,False,2020-04-29 15:11:33,943,943,False,2020-04-29 13:48:00,2020-04-20 13:48:00,1
1707,149,False,2020-04-29 14:16:54,776,776,False,2020-04-29 17:40:53,2020-04-04 14:16:54,1
1708,149,False,2020-04-29 14:16:54,871,871,False,2020-04-29 13:49:52,2020-04-12 13:49:52,0
1709,149,False,2020-04-29 14:16:54,346,346,False,2020-04-29 16:34:14,2020-04-09 14:16:54,1
1710,149,False,2020-04-29 14:16:54,969,969,False,2020-04-29 14:30:53,2020-04-07 14:16:54,1
1711,149,False,2020-04-29 14:16:54,561,561,False,2020-04-29 16:32:36,2020-04-27 14:16:54,0
1712,149,False,2020-04-29 14:16:54,322,322,False,2020-04-29 14:55:51,2020-04-20 14:16:54,1
1713,149,False,2020-04-29 14:16:54,231,231,False,2020-04-29 15:36:09,2020-04-21 14:16:54,1
1715,149,False,2020-04-29 14:16:54,516,516,False,2020-04-29 15:15:26,2020-04-20 14:16:54,1
1716,150,False,2020-04-29 14:40:03,469,469,False,2020-04-29 14:56:53,2020-04-08 14:40:03,0
1717,150,False,2020-04-29 14:40:03,204,204,False,2020-04-29 17:29:14,2020-04-15 14:40:03,0
1719,150,False,2020-04-29 14:40:03,185,185,False,2020-04-29 17:50:18,2020-04-10 14:40:03,0
1720,150,False,2020-04-29 14:40:03,410,410,False,2020-04-29 14:52:18,2020-04-12 14:40:03,1
1721,150,False,2020-04-29 14:40:03,841,841,False,2020-04-29 14:34:28,2020-04-10 14:34:28,1
1723,150,False,2020-04-29 14:40:03,604,604,False,2020-04-29 17:16:54,2020-04-09 14:40:03,1
1724,150,False,2020-04-29 14:40:03,585,585,False,2020-04-29 15:42:40,2020-04-11 14:40:03,1
1725,150,False,2020-04-29 14:40:03,904,904,False,2020-04-29 14:20:19,2020-04-13 14:20:19,0
1727,150,False,2020-04-29 14:40:03,702,702,False,2020-04-29 15:47:44,2020-04-26 14:40:03,1
1728,150,False,2020-04-29 14:40:03,133,133,False,2020-04-29 17:16:47,2020-04-08 14:40:03,0
1731,151,False,2020-04-29 17:48:55,141,141,False,2020-04-29 15:41:30,2020-04-01 15:41:30,0
1732,151,False,2020-04-29 17:48:55,505,505,False,2020-04-29 15:42:23,2020-04-19 15:42:23,0
1733,151,False,2020-04-29 17:48:55,394,394,False,2020-04-29 16:36:16,2020-04-13 16:36:16,0
1734,151,False,2020-04-29 17:48:55,726,726,False,2020-04-29 16:27:44,2020-04-09 16:27:44,1
1736,151,False,2020-04-29 17:48:55,633,633,False,2020-04-29 15:17:21,2020-04-24 15:17:21,0
1737,151,False,2020-04-29 17:48:55,545,545,False,2020-04-29 15:12:42,2020-04-09 15:12:42,0
1738,151,False,2020-04-29 17:48:55,333,333,False,2020-04-29 13:37:46,2020-04-08 13:37:46,1
1739,152,False,2020-04-29 15:14:26,451,451,False,2020-04-29 15:00:09,2020-04-08 15:00:09,0
1741,152,False,2020-04-29 15:14:26,824,824,False,2020-04-29 17:35:22,2020-04-13 15:14:26,0
1742,152,False,2020-04-29 15:14:26,967,967,False,2020-04-29 17:02:19,2020-04-10 15:14:26,1
1743,152,False,2020-04-29 15:14:26,609,609,False,2020-04-29 15:31:34,2020-04-05 15:14:26,0
1745,152,False,2020-04-29 15:14:26,736,736,False,2020-04-29 16:15:04,2020-04-23 15:14:26,1
1747,153,False,2020-04-29 14:33:00,923,923,False,2020-04-29 13:45:50,2020-04-20 13:45:50,1
1748,153,False,2020-04-29 14:33:00,103,103,False,2020-04-29 14:28:21,2020-04-19 14:28:21,0
1750,153,False,2020-04-29 14:33:00,433,433,False,2020-04-29 14:38:26,2020-04-03 14:33:00,1
1751,153,False,2020-04-29 14:33:00,417,417,False,2020-04-29 14:31:33,2020-04-15 14:31:33,0
1752,153,False,2020-04-29 14:33:00,131,131,False,2020-04-29 14:49:40,2020-04-23 14:33:00,0
1753,153,False,2020-04-29 14:33:00,343,343,False,2020-04-29 15:14:20,2020-04-24 14:33:00,0
1754,153,False,2020-04-29 14:33:00,240,240,False,2020-04-29 14:58:18,2020-04-14 14:33:00,0
1755,153,False,2020-04-29 14:33:00,185,185,False,2020-04-29 17:50:18,2020-03-31 14:33:00,1
1756,153,False,2020-04-29 14:33:00,964,964,False,2020-04-29 14:53:09,2020-04-15 14:33:00,1
1758,153,False,2020-04-29 14:33:00,66,66,False,2020-04-29 16:00:42,2020-04-23 14:33:00,0
1759,153,False,2020-04-29 14:33:00,43,43,False,2020-04-29 16:50:19,2020-04-11 14:33:00,0
1760,153,False,2020-04-29 14:33:00,51,51,False,2020-04-29 15:18:08,2020-04-03 14:33:00,0
1761,153,False,2020-04-29 14:33:00,156,156,False,2020-04-29 15:16:55,2020-04-16 14:33:00,1
1762,154,False,2020-04-29 16:08:39,726,726,False,2020-04-29 16:27:44,2020-04-23 16:08:39,1
1764,154,False,2020-04-29 16:08:39,996,996,False,2020-04-29 15:37:26,2020-04-04 15:37:26,1
1765,154,False,2020-04-29 16:08:39,900,900,False,2020-04-29 16:07:16,2020-04-04 16:07:16,1
1766,154,False,2020-04-29 16:08:39,294,294,False,2020-04-29 14:27:05,2020-04-20 14:27:05,1
1767,154,False,2020-04-29 16:08:39,781,781,False,2020-04-29 17:42:57,2020-04-19 16:08:39,0
1768,155,False,2020-04-29 15:46:44,54,54,False,2020-04-29 15:25:06,2020-04-02 15:25:06,1
1769,155,False,2020-04-29 15:46:44,175,175,False,2020-04-29 17:35:42,2020-04-04 15:46:44,1
1770,155,False,2020-04-29 15:46:44,484,484,False,2020-04-29 14:05:24,2020-04-11 14:05:24,1
1773,155,False,2020-04-29 15:46:44,640,640,False,2020-04-29 16:27:21,2020-04-16 15:46:44,0
1775,155,False,2020-04-29 15:46:44,449,449,False,2020-04-29 14:59:18,2020-04-17 14:59:18,1
1776,155,False,2020-04-29 15:46:44,937,937,False,2020-04-29 15:22:06,2020-04-25 15:22:06,0
1777,155,False,2020-04-29 15:46:44,277,277,False,2020-04-29 13:58:37,2020-04-12 13:58:37,0
1778,156,False,2020-04-29 15:16:55,144,144,False,2020-04-29 12:41:09,2020-04-16 12:41:09,1
1779,156,False,2020-04-29 15:16:55,182,182,False,2020-04-29 18:11:31,2020-04-05 15:16:55,1
1780,156,False,2020-04-29 15:16:55,132,132,False,2020-04-29 14:39:53,2020-04-24 14:39:53,0
1781,156,False,2020-04-29 15:16:55,343,343,False,2020-04-29 15:14:20,2020-04-03 15:14:20,1
1782,156,False,2020-04-29 15:16:55,610,610,False,2020-04-29 15:02:59,2020-04-22 15:02:59,1
1783,156,False,2020-04-29 15:16:55,23,23,False,2020-04-29 16:14:16,2020-04-27 15:16:55,1
1784,156,False,2020-04-29 15:16:55,571,571,False,2020-04-29 17:05:45,2020-04-14 15:16:55,0
1785,156,False,2020-04-29 15:16:55,184,184,False,2020-04-29 15:47:09,2020-04-19 15:16:55,1
1786,156,False,2020-04-29 15:16:55,195,195,False,2020-04-29 14:06:13,2020-04-16 14:06:13,0
1787,156,False,2020-04-29 15:16:55,209,209,False,2020-04-29 18:15:37,2020-04-16 15:16:55,0
1788,156,False,2020-04-29 15:16:55,435,435,False,2020-04-29 16:21:15,2020-04-05 15:16:55,1
1789,157,False,2020-04-29 15:06:30,503,503,False,2020-04-29 14:15:11,2020-04-04 14:15:11,1
1790,157,False,2020-04-29 15:06:30,246,246,False,2020-04-29 16:44:56,2020-04-06 15:06:30,1
1791,157,False,2020-04-29 15:06:30,294,294,False,2020-04-29 14:27:05,2020-04-10 14:27:05,0
1793,157,False,2020-04-29 15:06:30,311,311,False,2020-04-29 14:23:44,2020-04-24 14:23:44,1
1794,157,False,2020-04-29 15:06:30,861,861,False,2020-04-29 16:30:21,2020-04-13 15:06:30,0
1795,157,False,2020-04-29 15:06:30,278,278,False,2020-04-29 17:07:50,2020-04-12 15:06:30,1
1796,157,False,2020-04-29 15:06:30,64,64,False,2020-04-29 15:57:39,2020-04-13 15:06:30,1
1797,157,False,2020-04-29 15:06:30,170,170,False,2020-04-29 16:12:24,2020-04-24 15:06:30,1
1798,157,False,2020-04-29 15:06:30,886,886,False,2020-04-29 13:35:34,2020-04-23 13:35:34,0
1800,157,False,2020-04-29 15:06:30,684,684,False,2020-04-29 18:56:42,2020-04-05 15:06:30,0
1801,158,False,2020-04-29 17:02:02,9,9,False,2020-04-29 15:02:53,2020-04-13 15:02:53,1
1802,158,False,2020-04-29 17:02:02,398,398,False,2020-04-29 13:14:23,2020-04-28 13:14:23,1
1804,158,False,2020-04-29 17:02:02,638,638,False,2020-04-29 16:37:45,2020-04-27 16:37:45,0
1805,158,False,2020-04-29 17:02:02,806,806,False,2020-04-29 16:36:45,2020-04-06 16:36:45,0
1806,158,False,2020-04-29 17:02:02,886,886,False,2020-04-29 13:35:34,2020-04-05 13:35:34,0
1807,159,False,2020-04-29 14:59:20,111,111,False,2020-04-29 15:25:13,2020-04-22 14:59:20,0
1808,159,False,2020-04-29 14:59:20,83,83,False,2020-04-29 16:53:01,2020-04-25 14:59:20,0
1809,159,False,2020-04-29 14:59:20,405,405,False,2020-04-29 15:07:14,2020-04-24 14:59:20,1
1810,159,False,2020-04-29 14:59:20,444,444,False,2020-04-29 14:39:07,2020-04-08 14:39:07,0
1811,159,False,2020-04-29 14:59:20,615,615,False,2020-04-29 13:57:50,2020-04-23 13:57:50,1
1812,159,False,2020-04-29 14:59:20,454,454,False,2020-04-29 15:06:02,2020-04-16 14:59:20,1
1813,159,False,2020-04-29 14:59:20,174,174,False,2020-04-29 15:20:46,2020-03-31 14:59:20,0
1814,159,False,2020-04-29 14:59:20,977,977,False,2020-04-29 12:50:27,2020-04-27 12:50:27,0
1815,159,False,2020-04-29 14:59:20,452,452,False,2020-04-29 17:28:19,2020-04-24 14:59:20,0
1817,159,False,2020-04-29 14:59:20,640,640,False,2020-04-29 16:27:21,2020-04-21 14:59:20,1
1837,161,False,2020-04-29 16:11:51,656,656,False,2020-04-29 16:21:10,2020-03-31 16:11:51,0
1839,161,False,2020-04-29 16:11:51,880,880,False,2020-04-29 15:22:46,2020-04-07 15:22:46,1
1840,161,False,2020-04-29 16:11:51,918,918,False,2020-04-29 17:30:04,2020-04-19 16:11:51,0
1842,161,False,2020-04-29 16:11:51,145,145,False,2020-04-29 15:45:32,2020-04-27 15:45:32,0
1844,161,False,2020-04-29 16:11:51,415,415,False,2020-04-29 15:53:52,2020-04-05 15:53:52,1
1845,161,False,2020-04-29 16:11:51,538,538,False,2020-04-29 16:06:36,2020-04-22 16:06:36,1
1846,161,False,2020-04-29 16:11:51,209,209,False,2020-04-29 18:15:37,2020-04-27 16:11:51,1
1847,161,False,2020-04-29 16:11:51,339,339,False,2020-04-29 13:37:24,2020-04-24 13:37:24,0
1848,161,False,2020-04-29 16:11:51,68,68,False,2020-04-29 17:46:47,2020-04-16 16:11:51,1
1850,162,False,2020-04-29 14:48:02,615,615,False,2020-04-29 13:57:50,2020-04-05 13:57:50,1
1851,162,False,2020-04-29 14:48:02,748,748,False,2020-04-29 17:16:25,2020-04-07 14:48:02,1
1852,162,False,2020-04-29 14:48:02,832,832,False,2020-04-29 16:14:53,2020-04-28 14:48:02,0
1853,162,False,2020-04-29 14:48:02,969,969,False,2020-04-29 14:30:53,2020-04-19 14:30:53,0
1854,162,False,2020-04-29 14:48:02,969,969,False,2020-04-29 14:30:53,2020-04-01 14:30:53,0
1855,162,False,2020-04-29 14:48:02,834,834,False,2020-04-29 15:38:15,2020-04-08 14:48:02,0
1856,162,False,2020-04-29 14:48:02,146,146,False,2020-04-29 18:27:34,2020-04-26 14:48:02,1
1857,162,False,2020-04-29 14:48:02,775,775,False,2020-04-29 17:20:06,2020-04-21 14:48:02,1
1858,162,False,2020-04-29 14:48:02,81,81,False,2020-04-29 14:40:45,2020-04-12 14:40:45,1
1860,162,False,2020-04-29 14:48:02,226,226,False,2020-04-29 14:48:12,2020-04-07 14:48:02,0
1861,162,False,2020-04-29 14:48:02,920,920,False,2020-04-29 14:48:29,2020-04-01 14:48:02,0
1862,162,False,2020-04-29 14:48:02,282,282,False,2020-04-29 15:32:22,2020-04-21 14:48:02,1
1863,163,False,2020-04-29 15:44:39,918,918,False,2020-04-29 17:30:04,2020-04-16 15:44:39,1
1864,163,False,2020-04-29 15:44:39,21,21,False,2020-04-29 16:24:13,2020-04-12 15:44:39,0
1865,163,False,2020-04-29 15:44:39,388,388,False,2020-04-29 16:35:14,2020-04-19 15:44:39,1
1867,163,False,2020-04-29 15:44:39,737,737,False,2020-04-29 16:03:10,2020-04-02 15:44:39,1
1868,163,False,2020-04-29 15:44:39,267,267,False,2020-04-29 15:45:50,2020-04-16 15:44:39,1
1869,163,False,2020-04-29 15:44:39,288,288,False,2020-04-29 14:59:22,2020-04-06 14:59:22,0
1870,163,False,2020-04-29 15:44:39,106,106,False,2020-04-29 14:02:06,2020-04-16 14:02:06,0
1871,163,False,2020-04-29 15:44:39,395,395,False,2020-04-29 16:46:23,2020-04-28 15:44:39,1
1881,165,False,2020-04-29 15:09:13,303,303,False,2020-04-29 14:58:35,2020-04-16 14:58:35,1
1882,165,False,2020-04-29 15:09:13,540,540,False,2020-04-29 16:42:06,2020-04-08 15:09:13,1
1883,165,False,2020-04-29 15:09:13,562,562,False,2020-04-29 15:56:17,2020-04-17 15:09:13,0
1884,165,False,2020-04-29 15:09:13,878,878,False,2020-04-29 15:27:27,2020-04-01 15:09:13,1
1885,165,False,2020-04-29 15:09:13,858,858,False,2020-04-29 13:01:50,2020-04-06 13:01:50,0
1886,165,False,2020-04-29 15:09:13,121,121,False,2020-04-29 14:56:00,2020-04-18 14:56:00,0
1887,165,False,2020-04-29 15:09:13,451,451,False,2020-04-29 15:00:09,2020-04-03 15:00:09,1
1888,165,False,2020-04-29 15:09:13,745,745,False,2020-04-29 17:23:39,2020-04-10 15:09:13,1
1889,165,False,2020-04-29 15:09:13,299,299,False,2020-04-29 14:27:10,2020-04-06 14:27:10,0
1890,165,False,2020-04-29 15:09:13,563,563,False,2020-04-29 17:49:52,2020-04-16 15:09:13,0
1891,165,False,2020-04-29 15:09:13,971,971,False,2020-04-29 16:00:28,2020-04-02 15:09:13,1
1892,166,False,2020-04-29 15:29:38,281,281,False,2020-04-29 15:51:17,2020-04-02 15:29:38,0
1893,166,False,2020-04-29 15:29:38,569,569,False,2020-04-29 15:23:43,2020-04-09 15:23:43,0
1894,166,False,2020-04-29 15:29:38,255,255,False,2020-04-29 11:47:28,2020-04-18 11:47:28,1
1895,166,False,2020-04-29 15:29:38,876,876,False,2020-04-29 14:49:15,2020-04-26 14:49:15,1
1896,166,False,2020-04-29 15:29:38,849,849,False,2020-04-29 16:15:02,2020-04-15 15:29:38,1
1897,166,False,2020-04-29 15:29:38,79,79,False,2020-04-29 14:45:08,2020-04-19 14:45:08,0
1898,166,False,2020-04-29 15:29:38,487,487,False,2020-04-29 15:54:27,2020-04-22 15:29:38,0
1899,166,False,2020-04-29 15:29:38,350,350,False,2020-04-29 16:56:17,2020-04-13 15:29:38,0
1900,166,False,2020-04-29 15:29:38,450,450,False,2020-04-29 19:41:49,2020-04-21 15:29:38,0
1901,166,False,2020-04-29 15:29:38,884,884,False,2020-04-29 16:12:10,2020-04-19 15:29:38,0
1916,168,False,2020-04-29 15:11:16,143,143,False,2020-04-29 13:20:10,2020-03-31 13:20:10,0
1917,168,False,2020-04-29 15:11:16,332,332,False,2020-04-29 13:48:30,2020-04-02 13:48:30,0
1918,168,False,2020-04-29 15:11:16,196,196,False,2020-04-29 17:28:59,2020-04-15 15:11:16,1
1919,168,False,2020-04-29 15:11:16,203,203,False,2020-04-29 17:18:10,2020-04-24 15:11:16,1
1920,168,False,2020-04-29 15:11:16,903,903,False,2020-04-29 14:47:55,2020-04-16 14:47:55,1
1921,169,False,2020-04-29 15:15:38,593,593,False,2020-04-29 15:05:49,2020-04-22 15:05:49,1
1922,169,False,2020-04-29 15:15:38,83,83,False,2020-04-29 16:53:01,2020-04-19 15:15:38,1
1923,169,False,2020-04-29 15:15:38,522,522,False,2020-04-29 15:12:41,2020-04-13 15:12:41,1
1925,169,False,2020-04-29 15:15:38,753,753,False,2020-04-29 15:24:53,2020-04-21 15:15:38,0
1927,169,False,2020-04-29 15:15:38,461,461,False,2020-04-29 16:00:17,2020-04-04 15:15:38,1
1928,169,False,2020-04-29 15:15:38,423,423,False,2020-04-29 16:32:54,2020-04-05 15:15:38,1
1930,169,False,2020-04-29 15:15:38,848,848,False,2020-04-29 14:39:36,2020-04-21 14:39:36,1
1932,169,False,2020-04-29 15:15:38,74,74,False,2020-04-29 15:52:45,2020-04-12 15:15:38,1
1933,169,False,2020-04-29 15:15:38,580,580,False,2020-04-29 14:28:46,2020-04-23 14:28:46,1
1934,169,False,2020-04-29 15:15:38,98,98,False,2020-04-29 17:05:00,2020-04-21 15:15:38,1
1935,170,False,2020-04-29 16:12:24,407,407,False,2020-04-29 15:14:27,2020-04-21 15:14:27,1
1936,170,False,2020-04-29 16:12:24,987,987,False,2020-04-29 17:12:48,2020-04-01 16:12:24,0
1937,170,False,2020-04-29 16:12:24,462,462,False,2020-04-29 14:04:47,2020-04-28 14:04:47,1
1938,170,False,2020-04-29 16:12:24,332,332,False,2020-04-29 13:48:30,2020-03-31 13:48:30,0
1939,170,False,2020-04-29 16:12:24,487,487,False,2020-04-29 15:54:27,2020-04-19 15:54:27,1
1940,170,False,2020-04-29 16:12:24,8,8,False,2020-04-29 17:19:36,2020-04-09 16:12:24,1
1941,170,False,2020-04-29 16:12:24,28,28,False,2020-04-29 14:59:24,2020-04-14 14:59:24,0
1942,170,False,2020-04-29 16:12:24,220,220,False,2020-04-29 14:20:45,2020-04-13 14:20:45,1
1943,171,False,2020-04-29 14:49:04,122,122,False,2020-04-29 20:32:34,2020-04-08 14:49:04,1
1944,171,False,2020-04-29 14:49:04,193,193,False,2020-04-29 17:01:02,2020-04-05 14:49:04,0
1945,171,False,2020-04-29 14:49:04,546,546,False,2020-04-29 15:47:11,2020-04-04 14:49:04,0
1946,171,False,2020-04-29 14:49:04,472,472,False,2020-04-29 14:31:36,2020-03-31 14:31:36,1
1947,171,False,2020-04-29 14:49:04,53,53,False,2020-04-29 16:05:49,2020-04-12 14:49:04,1
1948,171,False,2020-04-29 14:49:04,234,234,False,2020-04-29 17:20:38,2020-04-14 14:49:04,0
1949,171,False,2020-04-29 14:49:04,986,986,False,2020-04-29 16:57:26,2020-04-20 14:49:04,0
1951,171,False,2020-04-29 14:49:04,225,225,False,2020-04-29 15:36:36,2020-04-16 14:49:04,1
1953,171,False,2020-04-29 14:49:04,19,19,False,2020-04-29 16:37:11,2020-04-09 14:49:04,0
1955,171,False,2020-04-29 14:49:04,23,23,False,2020-04-29 16:14:16,2020-04-22 14:49:04,1
1957,172,False,2020-04-29 16:17:28,716,716,False,2020-04-29 16:18:17,2020-04-27 16:17:28,0
1958,172,False,2020-04-29 16:17:28,970,970,False,2020-04-29 14:24:36,2020-04-26 14:24:36,0
1959,172,False,2020-04-29 16:17:28,183,183,False,2020-04-29 16:10:56,2020-04-16 16:10:56,1
1960,172,False,2020-04-29 16:17:28,237,237,False,2020-04-29 13:31:47,2020-04-09 13:31:47,1
1961,172,False,2020-04-29 16:17:28,901,901,False,2020-04-29 14:35:47,2020-04-18 14:35:47,0
1962,172,False,2020-04-29 16:17:28,677,677,False,2020-04-29 17:07:30,2020-04-03 16:17:28,1
1964,172,False,2020-04-29 16:17:28,949,949,False,2020-04-29 16:30:44,2020-04-18 16:17:28,0
1966,172,False,2020-04-29 16:17:28,576,576,False,2020-04-29 17:57:42,2020-04-18 16:17:28,0
1968,172,False,2020-04-29 16:17:28,791,791,False,2020-04-29 15:19:31,2020-04-18 15:19:31,1
1970,172,False,2020-04-29 16:17:28,858,858,False,2020-04-29 13:01:50,2020-04-08 13:01:50,0
1971,172,False,2020-04-29 16:17:28,983,983,False,2020-04-29 16:49:55,2020-04-15 16:17:28,0
1972,173,False,2020-04-29 16:44:34,510,510,False,2020-04-29 15:23:34,2020-04-09 15:23:34,0
1973,173,False,2020-04-29 16:44:34,303,303,False,2020-04-29 14:58:35,2020-04-16 14:58:35,1
1974,173,False,2020-04-29 16:44:34,970,970,False,2020-04-29 14:24:36,2020-04-11 14:24:36,0
1975,173,False,2020-04-29 16:44:34,226,226,False,2020-04-29 14:48:12,2020-04-16 14:48:12,0
1976,173,False,2020-04-29 16:44:34,914,914,False,2020-04-29 14:37:46,2020-04-01 14:37:46,1
1977,173,False,2020-04-29 16:44:34,801,801,False,2020-04-29 15:37:32,2020-04-09 15:37:32,0
1978,173,False,2020-04-29 16:44:34,765,765,False,2020-04-29 17:23:03,2020-04-05 16:44:34,0
1979,173,False,2020-04-29 16:44:34,121,121,False,2020-04-29 14:56:00,2020-04-07 14:56:00,0
1980,173,False,2020-04-29 16:44:34,405,405,False,2020-04-29 15:07:14,2020-04-18 15:07:14,1
1981,173,False,2020-04-29 16:44:34,966,966,False,2020-04-29 15:45:47,2020-04-17 15:45:47,1
1983,174,False,2020-04-29 15:20:46,569,569,False,2020-04-29 15:23:43,2020-04-20 15:20:46,0
1984,174,False,2020-04-29 15:20:46,464,464,False,2020-04-29 14:30:56,2020-04-09 14:30:56,1
1985,174,False,2020-04-29 15:20:46,613,613,False,2020-04-29 17:23:29,2020-04-16 15:20:46,0
1986,174,False,2020-04-29 15:20:46,49,49,False,2020-04-29 17:09:00,2020-04-05 15:20:46,1
1987,174,False,2020-04-29 15:20:46,912,912,False,2020-04-29 16:26:27,2020-04-23 15:20:46,1
1988,174,False,2020-04-29 15:20:46,383,383,False,2020-04-29 16:02:43,2020-04-21 15:20:46,0
1989,174,False,2020-04-29 15:20:46,377,377,False,2020-04-29 15:57:48,2020-04-09 15:20:46,0
1990,174,False,2020-04-29 15:20:46,391,391,False,2020-04-29 15:23:59,2020-04-22 15:20:46,0
1991,174,False,2020-04-29 15:20:46,91,91,False,2020-04-29 15:24:18,2020-04-26 15:20:46,0
1992,175,False,2020-04-29 17:35:42,762,762,False,2020-04-29 15:31:58,2020-04-12 15:31:58,1
1993,175,False,2020-04-29 17:35:42,418,418,False,2020-04-29 13:41:26,2020-04-22 13:41:26,1
1995,175,False,2020-04-29 17:35:42,1000,1000,False,2020-04-29 18:39:43,2020-04-13 17:35:42,0
1996,175,False,2020-04-29 17:35:42,757,757,False,2020-04-29 15:04:12,2020-04-08 15:04:12,1
1997,175,False,2020-04-29 17:35:42,526,526,False,2020-04-29 13:42:38,2020-04-08 13:42:38,0
1998,175,False,2020-04-29 17:35:42,680,680,False,2020-04-29 17:14:52,2020-04-10 17:14:52,1
2000,175,False,2020-04-29 17:35:42,886,886,False,2020-04-29 13:35:34,2020-04-24 13:35:34,0
2001,175,False,2020-04-29 17:35:42,184,184,False,2020-04-29 15:47:09,2020-04-18 15:47:09,0
2002,175,False,2020-04-29 17:35:42,356,356,False,2020-04-29 17:10:02,2020-04-15 17:10:02,1
2003,175,False,2020-04-29 17:35:42,49,49,False,2020-04-29 17:09:00,2020-04-03 17:09:00,1
2005,175,False,2020-04-29 17:35:42,351,351,False,2020-04-29 16:14:07,2020-04-09 16:14:07,0
2006,175,False,2020-04-29 17:35:42,877,877,False,2020-04-29 16:44:29,2020-04-18 16:44:29,0
2007,175,False,2020-04-29 17:35:42,583,583,False,2020-04-29 17:15:02,2020-04-01 17:15:02,0
2008,176,False,2020-04-29 15:46:56,286,286,False,2020-04-29 13:46:12,2020-04-05 13:46:12,1
2009,176,False,2020-04-29 15:46:56,793,793,False,2020-04-29 15:54:06,2020-04-16 15:46:56,1
2010,176,False,2020-04-29 15:46:56,231,231,False,2020-04-29 15:36:09,2020-04-09 15:36:09,1
2011,176,False,2020-04-29 15:46:56,301,301,False,2020-04-29 14:44:31,2020-04-17 14:44:31,1
2012,176,False,2020-04-29 15:46:56,912,912,False,2020-04-29 16:26:27,2020-04-20 15:46:56,0
2013,176,False,2020-04-29 15:46:56,568,568,False,2020-04-29 15:28:16,2020-04-10 15:28:16,0
2014,176,False,2020-04-29 15:46:56,576,576,False,2020-04-29 17:57:42,2020-04-11 15:46:56,0
2015,176,False,2020-04-29 15:46:56,774,774,False,2020-04-29 16:05:04,2020-04-08 15:46:56,1
